demo,round_num,t_avg_money,ct_avg_money,t_avg_equip,ct_avg_equip,t_equip_tier,ct_equip_tier,t_rifles,ct_rifles,t_smgs,ct_smgs,t_util_count,ct_util_count,t_loss_streak,ct_loss_streak,round_in_half,is_second_half,winner,t_won,bomb_planted,bomb_site,attack_site,ct_a,ct_b,ct_mid,ct_formation,smoke_A,smoke_B,smoke_MID,prev_plant_A,prev_plant_B,prev_plant_none,prev_no_history,prev_t_won,prev_t_tier,prev_ct_tier,rounds_since_plant_A,rounds_since_plant_B,streak_same_site
lag-vs-mouse-m2-mirage.dem,15,1000.0,70.0,5000.0,2960.0,0,0,1,0,0,0,17,5,0,2,3,1,T,1,1,B,B,2,1,2,2-2-1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
laguna-vs-aab-m2-mirage.dem,2,50.0,2290.0,4520.0,5060.0,0,0,0,0,0,0,6,9,2,0,2,0,T,1,1,A,A,1,1,2,1-2-1,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
laguna-vs-aab-m2-mirage.dem,5,2850.0,40.0,5570.0,4700.0,0,0,0,0,0,0,19,9,0,3,5,0,T,1,1,A,A,1,2,2,1-2-2,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0
laguna-vs-aab-m2-mirage.dem,8,2050.0,1240.0,790.0,5760.0,0,0,0,0,0,0,0,13,2,0,8,0,CT,0,0,,no_plant,2,1,2,2-2-1,1,1,0,0,0,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
laguna-vs-aab-m2-mirage.dem,9,70.0,3500.0,4020.0,5920.0,0,0,0,0,0,0,7,12,3,0,9,0,T,1,1,B,B,1,1,1,1-1-1,1,1,1,0,0,1,0,0.0,0.0,0.0,0.5,1.0,0.0
laguna-vs-aab-m2-mirage.dem,10,2090.0,1690.0,5180.0,5920.0,0,0,0,0,0,0,14,12,0,1,10,0,CT,0,0,,no_plant,2,1,2,2-2-1,1,0,1,0,1,0,0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
laguna-vs-aab-m2-mirage.dem,11,110.0,1220.0,4120.0,6540.0,0,0,0,0,0,0,8,15,1,0,11,0,CT,0,0,,no_plant,1,2,1,1-1-2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
laguna-vs-aab-m2-mirage.dem,12,150.0,140.0,850.0,860.0,0,0,0,0,0,0,0,0,0,0,0,1,CT,0,1,A,A,1,1,3,1-3-1,0,0,0,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
laguna-vs-aab-m2-mirage.dem,13,270.0,50.0,2880.0,4590.0,0,0,0,0,0,0,2,2,1,0,1,1,CT,0,0,,no_plant,1,1,3,1-3-1,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333
laguna-vs-aab-m2-mirage.dem,14,2010.0,480.0,840.0,5720.0,0,0,0,0,0,0,0,13,2,0,2,1,CT,0,0,,no_plant,2,1,2,2-2-1,1,1,0,0,0,1,0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0
laguna-vs-aab-m2-mirage.dem,15,130.0,2750.0,5040.0,6240.0,0,0,0,0,0,0,15,13,3,0,3,1,T,1,1,B,B,3,0,0,3-0-0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
laguna-vs-aab-m2-mirage.dem,16,500.0,130.0,5290.0,4550.0,0,0,0,0,0,0,11,8,0,1,4,1,T,1,0,,no_plant,1,2,1,1-1-2,1,0,1,0,1,0,0,1.0,0.0,0.0,0.5,0.0,0.3333333333333333
laguna-vs-aab-m2-mirage.dem,19,100.0,1200.0,4500.0,5560.0,0,0,0,0,0,0,2,1,1,0,7,1,T,1,0,,no_plant,1,0,3,1-3-0,1,1,1,0,0,1,0,0.0,0.0,0.0,0.16666666666666666,0.5,0.0
laguna-vs-aab-m2-mirage.dem,20,2730.0,50.0,5100.0,3170.0,0,0,0,0,0,0,12,9,0,1,8,1,T,1,1,A,A,2,1,2,2-2-1,1,0,1,0,0,1,0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
lavked-vs-megoshort-m2-mirage.dem,0,130.0,150.0,870.0,850.0,0,0,0,0,0,0,0,0,0,0,0,0,CT,0,1,B,B,4,1,0,4-0-1,0,1,1,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
lavked-vs-megoshort-m2-mirage.dem,3,3090.0,2660.0,5400.0,540.0,0,0,0,0,0,0,0,0,0,1,3,0,CT,0,0,,no_plant,2,1,2,2-2-1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
lavked-vs-megoshort-m2-mirage.dem,5,3310.0,2060.0,5450.0,2140.0,0,0,0,0,0,0,0,0,2,0,5,0,CT,0,0,,no_plant,2,0,2,2-2-0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
lavked-vs-megoshort-m2-mirage.dem,6,5200.0,80.0,5470.0,4940.0,0,0,0,0,0,0,0,0,3,0,6,0,CT,0,0,,no_plant,2,1,2,2-2-1,1,0,1,0,0,1,0,0.0,0.0,0.0,0.5,0.8333333333333334,0.0
lavked-vs-megoshort-m2-mirage.dem,7,5560.0,2430.0,5470.0,2210.0,0,0,0,0,0,0,0,0,4,0,7,0,CT,0,0,,no_plant,1,0,4,1-4-0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0
lavked-vs-megoshort-m2-mirage.dem,8,8570.0,320.0,5490.0,5610.0,0,0,0,0,0,0,0,0,5,0,8,0,CT,0,0,,no_plant,1,1,3,1-3-1,1,0,0,0,0,1,0,0.0,0.0,0.0,0.8333333333333334,1.0,0.0
lavked-vs-megoshort-m2-mirage.dem,9,10580.0,100.0,5550.0,3990.0,0,0,0,0,0,0,0,0,5,0,9,0,CT,0,0,,no_plant,2,2,1,2-1-2,0,1,1,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
lavked-vs-megoshort-m2-mirage.dem,10,7310.0,630.0,5510.0,5070.0,0,0,0,1,0,0,0,0,5,0,10,0,CT,0,0,,no_plant,2,1,2,2-2-1,1,0,1,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
lavked-vs-megoshort-m2-mirage.dem,11,6720.0,80.0,5530.0,4010.0,0,1,0,1,0,1,0,0,5,0,11,0,CT,0,0,,no_plant,1,1,2,1-2-1,0,0,1,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
lavked-vs-megoshort-m2-mirage.dem,13,190.0,1950.0,3800.0,500.0,0,0,1,0,0,0,0,0,1,0,1,1,CT,0,0,,no_plant,1,1,2,1-2-1,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
lavked-vs-megoshort-m2-mirage.dem,14,1680.0,60.0,4590.0,4810.0,0,0,0,0,0,0,0,0,2,0,2,1,CT,0,0,,no_plant,1,2,2,1-2-2,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
lavked-vs-megoshort-m2-mirage.dem,15,70.0,440.0,3370.0,5210.0,0,0,0,0,0,0,0,0,3,0,3,1,CT,0,0,,no_plant,2,1,2,2-2-1,1,1,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
lavked-vs-megoshort-m2-mirage.dem,16,1280.0,2320.0,4980.0,360.0,0,0,1,0,0,0,0,0,4,0,4,1,CT,0,0,,no_plant,3,0,2,3-2-0,0,0,1,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
lavked-vs-megoshort-m2-mirage.dem,17,110.0,2350.0,2830.0,5890.0,0,0,0,0,0,0,0,0,5,0,5,1,CT,0,0,,no_plant,2,0,3,2-3-0,1,1,1,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
legacy-vs-mibr-m2-mirage.dem,1,2160.0,60.0,200.0,4160.0,0,0,0,0,0,0,0,0,1,0,1,0,CT,0,0,,no_plant,2,2,1,2-1-2,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
legacy-vs-mibr-m2-mirage.dem,2,160.0,2050.0,4600.0,5260.0,0,0,0,0,0,0,0,0,2,0,2,0,CT,0,1,A,A,1,0,4,1-4-0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
legacy-vs-mibr-m2-mirage.dem,4,3380.0,340.0,5550.0,5080.0,0,0,0,0,0,0,0,0,0,1,4,0,T,1,1,B,B,1,1,3,1-3-1,1,0,1,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666
legacy-vs-mibr-m2-mirage.dem,5,1830.0,230.0,5450.0,2650.0,0,0,0,0,0,0,0,0,0,2,5,0,T,1,1,A,A,3,1,1,3-1-1,1,0,1,0,1,0,0,1.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333
legacy-vs-mibr-m2-mirage.dem,6,3850.0,2280.0,5470.0,1070.0,0,0,0,0,0,0,0,0,0,3,6,0,CT,0,0,,no_plant,2,1,2,2-2-1,1,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333
legacy-vs-mibr-m2-mirage.dem,7,570.0,1880.0,4900.0,6090.0,0,0,1,0,0,0,0,0,1,0,7,0,CT,0,0,,no_plant,2,2,1,2-1-2,1,1,1,0,0,1,0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0
legacy-vs-mibr-m2-mirage.dem,8,2090.0,3390.0,1460.0,6150.0,0,0,0,0,0,0,0,0,2,0,8,0,T,1,1,B,B,2,2,1,2-1-2,1,0,0,0,0,1,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0
legacy-vs-mibr-m2-mirage.dem,9,1790.0,380.0,5390.0,4940.0,0,0,0,0,0,0,0,0,0,1,9,0,T,1,1,A,A,2,1,2,2-2-1,1,0,0,0,1,0,0,1.0,0.0,0.0,0.5,0.0,0.3333333333333333
legacy-vs-mibr-m2-mirage.dem,10,2110.0,2410.0,5430.0,1650.0,0,0,0,0,0,0,0,0,0,2,10,0,T,1,1,A,A,1,1,3,1-3-1,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333
legacy-vs-mibr-m2-mirage.dem,11,3770.0,100.0,5590.0,5120.0,0,0,0,0,0,0,0,0,0,3,11,0,CT,0,0,,no_plant,2,1,2,2-2-1,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
legacy-vs-mibr-m2-mirage.dem,12,130.0,140.0,830.0,860.0,0,0,0,0,0,0,0,0,0,0,0,1,CT,0,0,,no_plant,1,0,4,1-4-0,0,1,0,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
legacy-vs-mibr-m2-mirage.dem,14,70.0,3280.0,4680.0,4820.0,0,0,0,0,0,0,0,0,2,0,2,1,CT,0,0,,no_plant,1,2,2,1-2-2,1,0,1,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
legacy-vs-mibr-m2-mirage.dem,15,1410.0,5490.0,1900.0,5420.0,0,0,0,0,0,0,0,0,3,0,3,1,CT,0,1,B,B,2,1,1,2-1-1,0,1,1,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
legacy-vs-mibr-m2-mirage.dem,17,740.0,930.0,4700.0,5740.0,0,0,0,0,0,0,0,0,0,1,5,1,CT,0,0,,no_plant,2,1,2,2-2-1,1,1,1,1,0,0,0,1.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333
legacy-vs-mibr-m2-mirage.dem,18,40.0,3320.0,3800.0,6010.0,0,0,0,0,0,0,0,0,1,0,6,1,CT,0,0,,no_plant,2,1,1,2-1-1,1,1,0,0,0,1,0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0
magic-vs-big-m1-mirage.dem,0,110.0,150.0,850.0,850.0,0,0,0,0,0,0,0,0,0,0,0,0,T,1,1,A,A,0,2,1,0-1-2,0,0,0,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
magic-vs-big-m1-mirage.dem,1,170.0,150.0,3850.0,2240.0,0,0,0,0,0,0,0,0,0,1,1,0,T,1,1,A,A,2,2,1,2-1-2,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333
magic-vs-big-m1-mirage.dem,2,970.0,130.0,3780.0,3570.0,0,0,0,0,0,0,0,0,0,2,2,0,T,1,1,A,A,2,1,2,2-2-1,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666
magic-vs-big-m1-mirage.dem,3,800.0,40.0,4430.0,3630.0,0,0,0,0,0,0,0,0,0,3,3,0,T,1,0,,no_plant,0,0,0,0-0-0,1,0,1,1,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0
magic-vs-big-m1-mirage.dem,4,750.0,30.0,4680.0,4000.0,0,0,0,0,0,0,0,0,0,4,4,0,CT,0,0,,no_plant,1,2,2,1-2-2,1,0,0,0,0,1,0,1.0,0.0,0.0,0.16666666666666666,1.0,0.0
magic-vs-big-m1-mirage.dem,5,170.0,490.0,2240.0,5030.0,0,0,1,0,0,0,0,0,1,0,5,0,CT,0,0,,no_plant,2,1,2,2-2-1,1,0,0,0,0,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
magic-vs-big-m1-mirage.dem,7,310.0,6010.0,4220.0,5680.0,0,0,0,0,0,0,0,0,3,0,7,0,T,1,1,B,B,1,1,3,1-3-1,1,0,0,0,0,1,0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0
magic-vs-big-m1-mirage.dem,8,840.0,2470.0,4740.0,5970.0,0,0,0,0,0,0,0,0,0,1,8,0,CT,0,0,,no_plant,2,1,1,2-1-1,1,0,0,0,1,0,0,1.0,0.0,0.0,0.8333333333333334,0.0,0.3333333333333333
magic-vs-big-m1-mirage.dem,9,2020.0,3570.0,900.0,5970.0,0,0,0,1,0,0,0,0,1,0,9,0,CT,0,0,,no_plant,2,2,1,2-1-2,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0
magic-vs-big-m1-mirage.dem,10,80.0,5610.0,4640.0,6110.0,0,0,0,0,0,0,0,0,2,0,10,0,CT,0,0,,no_plant,1,1,2,1-2-1,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0
magic-vs-big-m1-mirage.dem,11,90.0,7200.0,2990.0,6350.0,0,0,0,0,0,0,0,0,3,0,11,0,CT,0,0,,no_plant,3,2,0,3-0-2,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.5,0.0
magic-vs-big-m1-mirage.dem,12,130.0,140.0,870.0,860.0,0,0,0,0,0,0,0,0,0,0,0,1,T,1,1,B,B,3,1,1,3-1-1,0,0,1,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
magic-vs-big-m1-mirage.dem,14,1210.0,2190.0,4170.0,1720.0,0,0,0,0,0,0,0,0,0,2,2,1,T,1,1,B,B,1,2,1,1-1-2,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333
match730_003794176770018640239_0925593060_410.dem,0,280.0,480.0,720.0,520.0,0,0,0,0,0,0,0,0,0,0,0,0,T,1,1,A,A,2,0,1,2-1-0,0,0,0,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
match730_003794176770018640239_0925593060_410.dem,1,760.0,1690.0,3460.0,810.0,0,0,0,0,0,1,5,1,0,1,1,0,T,1,1,A,A,2,0,2,2-2-0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333
match730_003794176770018640239_0925593060_410.dem,3,2900.0,1320.0,4720.0,2460.0,1,0,2,0,0,0,11,1,0,3,3,0,CT,0,0,,no_plant,1,0,2,1-2-0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.16666666666666666,1.0,0.0
match730_003794176770018640239_0925593060_410.dem,4,1610.0,1990.0,2870.0,5220.0,0,0,0,1,0,0,8,14,1,0,4,0,T,1,1,B,B,2,0,2,2-2-0,1,0,1,0,0,1,0,0.0,0.5,0.0,0.3333333333333333,1.0,0.0
match730_003794176770018640239_0925593060_410.dem,5,2150.0,500.0,4310.0,4490.0,2,0,3,0,0,0,7,7,0,1,5,0,CT,0,0,,no_plant,2,0,2,2-2-0,1,0,0,0,1,0,0,1.0,0.0,0.0,0.5,0.0,0.3333333333333333
match730_003794176770018640239_0925593060_410.dem,6,1890.0,2600.0,1260.0,5410.0,0,0,0,1,0,0,0,10,1,0,6,0,CT,0,0,,no_plant,2,0,3,2-3-0,1,0,0,0,0,1,0,0.0,1.0,0.0,0.6666666666666666,0.16666666666666666,0.0
match730_003794176770018640239_0925593060_410.dem,8,1410.0,5260.0,3270.0,5930.0,0,0,0,0,0,0,3,10,3,0,8,0,CT,0,0,,no_plant,3,0,1,3-1-0,1,0,1,0,0,1,0,0.0,0.0,0.0,1.0,0.5,0.0
match730_003794176770018640239_0925593060_410.dem,9,1600.0,5680.0,2870.0,4640.0,0,0,0,1,0,0,4,10,4,0,9,0,CT,0,0,,no_plant,2,0,3,2-3-0,1,0,1,0,0,1,0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0
match730_003794176770018640239_0925593060_410.dem,11,520.0,2010.0,4400.0,5330.0,0,0,1,0,0,0,2,9,0,1,11,0,T,1,1,A,A,3,0,1,3-1-0,1,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333
match730_003794176770018640239_0925593060_410.dem,12,410.0,360.0,590.0,640.0,0,0,0,0,0,0,1,0,0,0,0,1,T,1,1,B,B,1,1,1,1-1-1,0,0,0,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
match730_003794176770018640239_0925593060_410.dem,14,1450.0,500.0,4740.0,4190.0,0,0,0,0,0,0,7,3,0,2,2,1,T,1,0,,no_plant,1,2,0,1-0-2,1,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333
match730_003794176770018640239_0925593060_410.dem,15,870.0,1240.0,5210.0,2760.0,0,0,1,0,0,0,9,2,0,3,3,1,T,1,1,A,A,2,1,2,2-2-1,0,0,1,0,0,1,0,1.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0
match730_003794176770018640239_0925593060_410.dem,16,1280.0,830.0,3550.0,4620.0,0,2,1,3,0,0,5,5,0,4,4,1,CT,0,0,,no_plant,2,0,3,2-3-0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.3333333333333333
match730_003794176770018640239_0925593060_410.dem,18,1620.0,2090.0,2950.0,4920.0,0,0,1,0,0,0,6,8,2,0,6,1,CT,0,0,,no_plant,3,1,1,3-1-1,1,0,0,0,0,1,0,0.0,0.0,0.0,0.3333333333333333,0.8333333333333334,0.0
match730_003794176770018640239_0925593060_410.dem,19,400.0,4320.0,2680.0,4870.0,0,1,0,2,0,0,2,7,3,0,7,1,CT,0,1,A,A,2,0,1,2-1-0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.5,1.0,0.0
match730_003796815559270596923_0618483237_129.dem,0,140.0,250.0,860.0,710.0,0,0,0,0,0,0,0,0,0,0,0,0,CT,0,0,,no_plant,1,2,0,1-0-2,1,0,0,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
match730_003796815559270596923_0618483237_129.dem,1,960.0,780.0,1180.0,3640.0,0,1,0,1,0,1,0,6,1,0,1,0,CT,0,0,,no_plant,2,0,3,2-3-0,1,0,1,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
match730_003796815559270596923_0618483237_129.dem,2,290.0,1940.0,3310.0,5050.0,0,0,0,0,0,0,0,10,2,0,2,0,T,1,1,B,B,1,0,2,1-2-0,1,0,1,0,0,1,0,0.0,0.0,0.5,1.0,1.0,0.0
match730_003796815559270596923_0618483237_129.dem,3,1270.0,1940.0,3530.0,1440.0,0,0,0,0,0,0,5,0,0,1,3,0,T,1,1,A,A,2,0,2,2-2-0,1,0,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333
match730_003796815559270596923_0618483237_129.dem,4,1360.0,520.0,4560.0,3960.0,0,0,0,0,0,1,10,6,0,2,4,0,T,1,1,A,A,3,0,2,3-2-0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333
match730_003796815559270596923_0618483237_129.dem,6,3760.0,2510.0,5080.0,2180.0,0,0,0,0,0,0,14,5,0,4,6,0,T,1,1,B,B,2,0,1,2-1-0,1,0,1,0,1,0,0,1.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333
match730_003796815559270596923_0618483237_129.dem,7,6940.0,1560.0,5040.0,2090.0,0,0,0,0,0,0,15,1,0,5,7,0,T,1,1,B,B,0,2,2,0-2-2,0,0,0,0,1,0,0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
match730_003796815559270596923_0618483237_129.dem,8,10210.0,1350.0,5360.0,3850.0,0,0,0,0,0,0,16,5,0,5,8,0,T,1,0,,no_plant,2,2,1,2-1-2,1,1,0,0,1,0,0,1.0,0.0,0.0,0.5,0.0,1.0
match730_003796815559270596923_0618483237_129.dem,9,11460.0,1630.0,5710.0,2370.0,0,0,0,0,0,0,13,4,0,5,9,0,T,1,1,A,A,1,0,1,1-1-0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0
match730_003796815559270596923_0618483237_129.dem,10,11960.0,1640.0,5710.0,2460.0,0,0,0,0,0,0,12,3,0,5,10,0,T,1,1,B,B,2,0,2,2-2-0,1,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
match730_003796815559270596923_0618483237_129.dem,11,10670.0,100.0,5820.0,4590.0,0,0,0,0,0,0,9,9,0,5,11,0,CT,0,0,,no_plant,2,1,1,2-1-1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333
match730_003796815559270596923_0618483237_129.dem,12,250.0,130.0,710.0,870.0,0,0,0,0,0,0,0,1,0,0,0,1,CT,0,0,,no_plant,2,1,1,2-1-1,1,0,0,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
match730_003796815559270596923_0618483237_129.dem,13,920.0,100.0,2020.0,4170.0,0,0,1,0,0,0,2,5,1,0,1,1,CT,0,0,,no_plant,1,2,2,1-2-2,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
match730_003796815559270596923_0618483237_129.dem,14,1700.0,2840.0,1580.0,5380.0,0,0,0,0,0,0,4,14,2,0,2,1,CT,0,0,,no_plant,2,1,2,2-2-1,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
match730_003798405283433152556_2100073522_392.dem,1,810.0,1820.0,3500.0,320.0,0,0,0,0,0,0,3,1,0,1,1,0,T,1,1,B,B,2,2,0,2-0-2,0,0,1,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333
match730_003798405283433152556_2100073522_392.dem,4,680.0,2940.0,4400.0,5570.0,0,0,0,0,0,0,8,6,2,0,4,0,T,1,1,B,B,2,1,2,2-2-1,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
match730_003798405283433152556_2100073522_392.dem,5,1290.0,1960.0,5020.0,2750.0,0,0,0,0,0,0,13,1,0,1,5,0,T,1,1,A,A,2,1,2,2-2-1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333
match730_003798405283433152556_2100073522_392.dem,6,1630.0,230.0,5500.0,4160.0,0,0,0,0,0,0,11,5,0,2,6,0,T,1,0,,no_plant,3,0,2,3-2-0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333
match730_003798405283433152556_2100073522_392.dem,8,4610.0,570.0,5340.0,4820.0,0,0,0,0,0,0,10,9,0,4,8,0,CT,0,0,,no_plant,2,2,0,2-0-2,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.3333333333333333
match730_003798405283433152556_2100073522_392.dem,10,1090.0,1690.0,3010.0,4690.0,0,0,0,0,0,0,4,8,2,0,10,0,CT,0,0,,no_plant,3,1,1,3-1-1,1,0,1,0,0,1,0,0.0,0.0,0.0,0.3333333333333333,0.8333333333333334,0.0
match730_003798405283433152556_2100073522_392.dem,11,680.0,1150.0,3250.0,5660.0,0,0,0,1,0,0,3,13,3,0,11,0,CT,0,0,,no_plant,3,1,0,3-0-1,1,0,0,0,0,1,0,0.0,0.0,0.0,0.5,1.0,0.0
match730_003798405283433152556_2100073522_392.dem,12,240.0,120.0,760.0,880.0,0,0,0,0,0,0,1,0,0,0,0,1,CT,0,0,,no_plant,2,1,1,2-1-1,0,0,0,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
match730_003798405283433152556_2100073522_392.dem,14,520.0,2100.0,3990.0,5200.0,1,0,2,0,0,0,5,7,2,0,2,1,T,1,1,B,B,2,0,2,2-2-0,1,1,1,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
match730_003798405283433152556_2100073522_392.dem,15,2250.0,2900.0,4270.0,1040.0,1,0,1,0,1,0,8,0,0,1,3,1,T,1,1,A,A,1,0,2,1-2-0,1,0,0,0,1,0,0,1.0,0.5,0.0,1.0,0.0,0.3333333333333333
match730_003798405283433152556_2100073522_392.dem,16,3260.0,380.0,5110.0,4390.0,1,0,2,0,0,0,8,3,0,2,4,1,CT,0,0,,no_plant,2,0,3,2-3-0,0,0,0,1,0,0,0,1.0,0.5,0.0,0.0,0.16666666666666666,0.3333333333333333
match730_003798405283433152556_2100073522_392.dem,17,2330.0,960.0,3090.0,5270.0,0,0,1,0,0,0,6,5,1,0,5,1,T,1,1,B,B,2,1,2,2-2-1,0,1,0,0,0,1,0,0.0,0.5,0.0,0.16666666666666666,0.3333333333333333,0.0
match730_003798405283433152556_2100073522_392.dem,19,4320.0,400.0,5430.0,4160.0,0,0,0,0,0,0,11,1,0,2,7,1,T,1,1,B,B,2,0,2,2-2-0,1,1,1,0,1,0,0,1.0,0.0,0.0,0.5,0.0,0.6666666666666666
match730_003798405283433152556_2100073522_392.dem,21,1450.0,510.0,4440.0,4700.0,1,0,1,0,1,0,5,6,1,0,9,1,T,1,0,,no_plant,1,1,1,1-1-1,1,0,1,0,0,1,0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
match730_003799700793745998727_0342411113_123.dem,0,220.0,150.0,840.0,850.0,0,0,0,0,0,0,0,0,0,0,0,0,T,1,1,A,A,2,0,3,2-3-0,1,0,0,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
match730_003799700793745998727_0342411113_123.dem,3,970.0,1510.0,4460.0,4420.0,0,0,0,0,0,0,5,10,1,0,3,0,CT,0,1,A,A,2,2,1,2-1-2,1,0,0,0,0,1,0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0
match730_003799700793745998727_0342411113_123.dem,4,2110.0,2590.0,1640.0,5050.0,0,0,0,0,0,0,0,15,2,0,4,0,CT,0,0,,no_plant,2,1,2,2-2-1,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
